Date,Suspanded Matter,Sulfur dioxide,Carbon monoxide,Nitrogen dioxide,Nitrous oxide,Phenol,Hydrogen chloride,Ammonia,Formaldehyde
3/24/2021,,,,,,,,,
3/25/2021,,,,,,,,,
3/26/2021,,,,,,,,,
3/27/2021,,,,,,,,,
3/28/2021,,,,,,,,,
3/29/2021,,,,,,,,,
3/30/2021,,,,,,,,,
3/31/2021,,,,,,,,,
4/1/2021,,,,,,,,,
4/2/2021,,,,,,,,,
4/3/2021,,,,,,,,,
4/4/2021,,,,,,,,,
4/5/2021,,,,,,,,,
4/6/2021,,,,,,,,,
4/7/2021,,,,,,,,,
4/8/2021,,,,,,,,,
4/9/2021,,,,,,,,,
4/10/2021,,,,,,,,,
4/11/2021,,,,,,,,,
4/12/2021,0.6567,0.5345,0.6950,0.8322,0.7271,0.6000,0.2249,0.2594,0.7889
4/13/2021,0.3850,0.3002,0.6600,1.8834,1.0058,0.9000,0.2396,0.1931,1.1833
4/14/2021,0.5517,0.5990,0.6558,1.0306,0.6815,0.6833,0.1624,0.2725,0.9611
4/15/2021,0.4333,0.4977,0.5267,0.7806,0.6285,0.8444,0.1078,0.3219,0.8667
4/16/2021,0.6017,0.5998,0.4542,0.7741,0.5502,0.7611,0.2105,0.2619,0.9889
4/17/2021,0.6517,0.6498,0.4842,1.0244,0.5871,0.7278,0.2005,0.2750,1.3222
4/18/2021,,,,,,,,,
4/19/2021,0.3883,0.6305,0.5983,1.1831,0.7208,0.6667,0.1121,0.1606,1.9444
4/20/2021,0.2767,0.3993,0.5750,0.6697,0.4560,0.6333,0.1790,0.1331,1.3056
4/21/2021,0.3883,0.4740,0.6058,0.9809,0.5979,0.7389,0.1506,0.2806,1.6889
4/22/2021,0.3300,0.5350,0.5933,1.1750,0.7092,0.5000,0.1985,0.2719,1.0833
4/23/2021,0.4400,0.5868,0.5508,1.8475,0.7827,0.5833,0.2115,0.1519,1.3722
4/24/2021,0.3817,0.2872,0.5042,1.1491,0.6275,0.7611,0.2121,0.1700,1.6944
4/25/2021,,,,,,,,,
4/26/2021,0.4900,0.3990,0.4867,0.6562,0.5204,0.7611,0.1819,0.1381,1.4500
4/27/2021,0.3817,0.4155,0.4983,0.8728,0.4290,0.7222,0.1774,0.1381,0.7889
4/28/2021,0.5483,0.4882,0.5567,1.1581,0.5877,0.6056,0.1779,0.0994,1.3389
4/29/2021,0.4417,0.5465,0.4933,0.9725,0.5383,0.7667,0.2007,0.0869,1.3111
4/30/2021,0.5550,0.5322,0.5100,1.3238,0.6988,0.5889,0.1880,0.0738,0.9333
5/1/2021,,,,,,,,,
5/2/2021,,,,,,,,,
5/3/2021,,,,,,,,,
5/4/2021,,,,,,,,,
5/5/2021,0.6283,0.5872,0.3842,1.3106,0.7660,0.8167,0.1890,0.1094,1.3111
5/6/2021,0.5667,0.5515,0.4725,1.3416,0.7373,0.5944,0.1460,0.1494,1.2111
5/7/2021,0.6217,0.5810,0.4008,1.0072,0.7756,0.6167,0.2605,0.1569,1.4722
5/8/2021,0.6183,0.5895,0.3692,1.1631,0.6623,0.4944,0.1751,0.1225,0.8167
5/9/2021,,,,,,,,,
5/10/2021,,,,,,,,,
5/11/2021,0.3400,0.4495,0.6125,0.7525,0.6708,0.8167,0.2502,0.1900,1.0333
5/12/2021,0.5100,0.5488,0.6658,0.9031,0.5683,0.6167,0.1959,0.3750,0.9056
5/13/2021,0.6183,0.5882,0.6375,1.1356,0.6187,0.7000,0.1806,0.1969,0.7778
5/14/2021,0.5100,0.5872,0.6583,0.7722,0.6985,0.5000,0.1966,0.2394,0.8167
5/15/2021,0.6783,0.5565,0.6525,0.8938,0.5323,0.6389,0.2558,0.2319,0.7778
5/16/2021,,,,,,,,,
5/17/2021,0.4000,0.4868,0.6133,1.4284,0.7685,1.1000,0.2775,0.2744,1.0389
5/18/2021,0.5150,0.4758,0.6383,1.5300,0.8344,0.8056,0.2231,0.2062,0.7000
5/19/2021,0.5667,0.5455,0.6017,1.4628,0.7794,0.8556,0.2460,0.2050,0.9056
5/20/2021,0.6783,0.5745,0.6242,0.8887,0.7642,0.6167,0.2199,0.2575,0.9500
5/21/2021,0.8483,0.6015,0.6108,0.7772,0.5833,0.7278,0.1884,0.2862,1.0278
5/22/2021,0.6217,0.5455,0.6500,1.3541,0.7354,0.6056,0.1970,0.2794,0.7833
5/23/2021,,,,,,,,,
5/24/2021,0.5050,0.5695,0.6750,1.0266,0.5929,0.6667,0.2271,0.1837,0.9889
5/25/2021,0.5117,0.5960,0.6442,0.9291,0.5765,0.7278,0.1892,0.1781,0.9944
5/26/2021,0.4500,0.5380,0.6217,1.3291,0.7452,0.8667,0.2000,0.1900,0.6444
5/27/2021,0.3983,0.5605,0.7158,1.2369,0.9498,0.8000,0.2374,0.2606,0.8667
5/28/2021,0.5083,0.5395,0.7225,0.8819,0.5340,0.6000,0.2329,0.2788,1.1556
5/29/2021,0.4517,0.5255,0.6625,0.9944,0.5715,0.6944,0.2371,0.2300,0.3889
5/30/2021,,,,,,,,,
5/31/2021,0.3883,0.5610,0.5967,0.8791,0.4052,0.8667,0.2325,0.2288,0.9333
6/1/2021,0.6133,0.5407,0.6017,1.0731,0.6077,0.6944,0.2420,0.1950,0.7667
6/2/2021,0.4467,0.5945,0.6225,0.8322,0.5671,1.0222,0.2574,0.2494,1.0611
6/3/2021,0.4533,0.5132,0.6075,0.9291,0.4615,0.7889,0.2644,0.2575,0.6500
6/4/2021,1.0767,0.6480,0.6400,1.5222,0.8010,0.6222,0.2188,0.1981,0.5167
6/5/2021,1.0217,0.5800,0.6375,1.3553,0.7610,0.5611,0.1992,0.1369,0.6500
6/6/2021,,,,,,,,,
6/7/2021,0.6800,0.5028,0.6817,0.8669,0.4823,0.5667,0.2422,0.1238,1.1222
6/8/2021,0.4567,0.4970,0.6683,0.7047,0.4596,0.5722,0.2662,0.5306,0.9667
6/9/2021,0.7433,0.4972,0.6983,1.0600,0.6202,0.5278,0.1858,0.3587,0.5667
6/10/2021,0.6817,0.5057,0.7775,0.8325,0.4679,0.7278,0.1868,0.2394,0.5667
6/11/2021,1.0283,0.5365,0.6925,1.0072,0.5398,0.6222,0.2102,0.2681,0.6889
6/12/2021,0.6333,0.5907,0.7250,0.9475,0.5221,0.5722,0.2320,0.1938,0.7889
6/13/2021,,,,,,,,,
6/14/2021,,,,,,,,,
6/15/2021,,,,,,,,,
6/16/2021,,,,,,,,,
6/17/2021,,,,,,,,,
6/18/2021,,,,,,,,,
6/19/2021,,,,,,,,,
6/20/2021,,,,,,,,,
6/21/2021,,,,,,,,,
6/22/2021,,,,,,,,,
6/23/2021,,,,,,,,,
6/24/2021,,,,,,,,,
6/25/2021,,,,,,,,,
6/26/2021,,,,,,,,,
6/27/2021,,,,,,,,,
6/28/2021,,,,,,,,,
6/29/2021,,,,,,,,,
6/30/2021,,,,,,,,,
7/1/2021,,,,,,,,,
7/2/2021,,,,,,,,,
7/3/2021,,,,,,,,,
7/4/2021,,,,,,,,,
7/5/2021,,,,,,,,,
7/6/2021,,,,,,,,,
7/7/2021,,,,,,,,,
7/8/2021,,,,,,,,,
7/9/2021,,,,,,,,,
7/10/2021,,,,,,,,,
7/11/2021,,,,,,,,,
7/12/2021,,,,,,,,,
7/13/2021,,,,,,,,,
7/14/2021,,,,,,,,,
7/15/2021,,,,,,,,,
7/16/2021,,,,,,,,,
7/17/2021,,,,,,,,,
7/18/2021,,,,,,,,,
7/19/2021,0.4583,0.3942,0.7150,1.2638,0.6662,0.4889,0.1340,0.2013,1.4444
7/20/2021,0.2900,0.2310,0.7942,0.9506,0.4883,0.4667,0.1324,0.1956,1.5056
7/21/2021,0.2850,0.2185,0.4050,0.8538,0.5844,0.4500,0.1555,0.1994,0.8667
7/22/2021,0.4050,0.3952,0.5717,0.7991,0.6312,0.2611,0.1909,0.2800,1.5944
7/23/2021,0.3450,0.3168,0.6600,1.0678,0.6425,0.3389,0.1565,0.1594,0.9333
7/24/2021,0.4033,0.3977,0.6117,1.1469,0.7210,0.5889,0.2055,0.1112,1.0611
7/25/2021,,,,,,,,,
7/26/2021,,,,,,,,,
7/27/2021,,,,,,,,,
7/28/2021,,,,,,,,,
7/29/2021,,,,,,,,,
7/30/2021,,,,,,,,,
7/31/2021,,,,,,,,,
8/1/2021,,,,,,,,,
8/2/2021,,,,,,,,,
8/3/2021,,,,,,,,,
8/4/2021,,,,,,,,,
8/5/2021,,,,,,,,,
8/6/2021,,,,,,,,,
8/7/2021,,,,,,,,,
8/8/2021,,,,,,,,,
8/9/2021,,,,,,,,,
8/10/2021,,,,,,,,,
8/11/2021,,,,,,,,,
8/12/2021,,,,,,,,,
8/13/2021,,,,,,,,,
8/14/2021,,,,,,,,,
8/15/2021,,,,,,,,,
8/16/2021,0.6400,0.5237,1.0583,1.0281,0.5081,0.5389,0.1730,0.2463,0.6611
8/17/2021,0.6317,0.5118,0.8025,1.1222,0.5440,0.5889,0.2455,0.2144,0.9056
8/18/2021,0.9650,0.5585,0.7500,0.7966,0.4525,0.6000,0.2644,0.1850,1.0667
8/19/2021,0.5083,0.5552,0.7133,0.8484,0.5094,0.4056,0.2699,0.2306,0.6333
8/20/2021,0.3983,0.4888,0.6925,1.1316,0.5800,0.4222,0.1201,0.1981,1.2722
8/21/2021,0.4000,0.5490,0.6483,1.1034,0.5679,1.0111,0.1400,0.1438,0.6500
8/22/2021,,,,,,,,,
8/23/2021,,,,,,,,,
8/24/2021,,,,,,,,,
8/25/2021,0.6200,0.5778,0.8183,1.1397,0.5854,0.7722,0.1665,0.2031,0.4222
8/26/2021,0.7350,0.5815,0.8233,1.2056,0.5608,0.3944,0.2279,0.1500,0.7167
8/27/2021,1.1383,0.5688,0.8083,1.0700,0.5138,0.6278,0.3109,0.1438,0.5556
8/28/2021,0.9633,0.5650,0.8858,0.9431,0.5148,0.6667,0.2156,0.1975,0.5111
8/29/2021,,,,,,,,,
8/30/2021,0.9133,0.5702,0.8283,1.0838,0.5910,0.5389,0.2150,0.1444,1.1222
8/31/2021,0.7933,0.6182,0.9150,1.2084,0.6335,0.3722,0.1145,0.2188,1.4056
9/1/2021,0.6783,0.5748,0.7792,0.8797,0.5692,0.4833,0.2305,0.1912,0.5556
9/2/2021,0.7800,0.5490,0.7300,1.0169,0.5771,0.4611,0.2409,0.2150,0.9167
9/3/2021,1.0533,0.5478,0.7342,1.3525,0.6556,0.4667,0.2334,0.2012,0.5444
9/4/2021,0.8967,0.5475,0.7575,1.0734,0.5458,0.4667,0.1970,0.1488,0.5889
9/5/2021,,,,,,,,,
9/6/2021,0.8667,0.5342,0.7642,0.9875,0.4323,0.4167,0.2625,0.1408,0.6222
9/7/2021,0.8300,0.5775,0.5675,0.7928,0.4746,0.5333,0.2669,0.0669,0.8333
9/8/2021,0.9983,0.5470,0.6967,0.8769,0.4671,0.4722,0.2136,0.0469,0.5444
9/9/2021,1.3867,0.5650,0.6475,1.1703,0.6152,0.7056,0.2291,0.1556,0.5500
9/10/2021,1.0000,0.5670,0.6717,0.9728,0.5540,0.5778,0.2910,0.2169,1.1000
9/11/2021,1.6783,0.6172,0.7483,1.1159,0.5356,0.5889,0.2114,0.1808,0.6333
9/12/2021,,,,,,,,,
9/13/2021,1.1200,0.5530,0.6958,1.3347,0.6240,0.4611,0.2776,0.2550,0.7667
9/14/2021,0.7333,0.5758,0.7408,1.3581,0.6594,0.8444,0.2789,0.2188,0.4667
9/15/2021,1.1200,0.5540,0.8275,1.2469,0.6708,0.8722,0.2216,0.2375,0.6722
9/16/2021,0.8417,0.5727,0.9217,1.4794,0.7810,0.6722,0.2009,0.1906,0.9444
9/17/2021,0.3383,0.5407,0.8183,1.4781,0.7331,0.7833,0.1909,0.1656,1.4111
9/18/2021,0.3367,0.5745,0.7783,1.4488,0.7165,0.8444,0.2259,0.2325,1.0278
9/19/2021,,,,,,,,,
9/20/2021,0.8250,0.6590,0.6767,1.0150,0.5431,0.9333,0.2661,0.2725,0.7000
9/21/2021,0.4917,0.5768,0.5983,1.1075,0.5821,0.7167,0.2172,0.2175,0.5278
9/22/2021,0.7100,0.6070,0.6167,1.1588,0.7250,0.9333,0.2551,0.1788,0.4889
9/23/2021,0.6600,0.6617,0.6217,1.0594,0.6237,0.9833,0.2162,0.1994,0.5389
9/24/2021,0.6167,0.5885,0.8342,1.0081,0.5169,0.8056,0.1639,0.3044,0.6333
9/25/2021,0.6650,0.5970,0.8492,1.2275,0.6471,0.9389,0.2027,0.2212,0.9667
9/26/2021,,,,,,,,,
9/27/2021,0.6600,0.5508,0.8775,1.3675,0.7292,0.9500,0.1924,0.1712,0.6944
9/28/2021,0.7600,0.4747,0.8175,1.0516,0.5544,0.9056,0.1826,0.1906,0.6111
9/29/2021,0.8167,0.5608,0.7883,0.9166,0.4825,0.5778,0.2498,0.2238,0.6556
9/30/2021,0.7067,0.5725,0.7692,0.7684,0.4621,0.5778,0.2816,0.1513,0.9444
10/1/2021,0.7617,0.5530,0.8217,0.8309,0.6604,0.9333,0.2219,0.2156,0.4889
10/2/2021,0.7033,0.5697,0.7317,1.0031,0.6369,1.3000,0.1703,0.2156,0.5278
10/3/2021,,,,,,,,,
10/4/2021,0.8200,0.5077,0.5758,1.1666,0.6119,0.6389,0.1877,0.2175,0.6111
10/5/2021,0.4917,0.5212,0.5317,1.2416,0.6027,0.6389,0.1730,0.2037,0.7778
10/6/2021,0.4367,0.5822,0.5508,1.1500,0.5829,0.5722,0.1609,0.1912,0.6167
10/7/2021,0.3750,0.5268,0.5583,0.9606,0.5171,0.5389,0.1746,0.1938,0.6889
10/8/2021,0.5333,0.4920,0.5050,1.0237,0.5175,0.5722,0.1992,0.2200,0.6444
10/9/2021,0.4800,0.5780,0.5558,0.8362,0.4694,0.5889,0.1700,0.1744,0.5611
10/10/2021,,,,,,,,,
10/11/2021,1.0300,0.6022,0.6042,0.9009,0.5467,0.5333,0.1841,0.1844,0.4889
10/12/2021,0.8217,0.5320,0.6042,0.9462,0.5473,0.6389,0.2138,0.2194,0.4500
10/13/2021,0.5450,0.5053,0.5700,1.0587,0.5917,0.4944,0.2447,0.2044,0.7556
10/14/2021,,,,,,,,,
10/15/2021,,,,,,,,,
10/16/2021,0.9767,0.5685,0.6608,1.2072,0.6219,0.5611,0.2352,0.1688,0.6833
10/17/2021,,,,,,,,,
10/18/2021,0.7600,0.5942,0.6183,1.1819,0.6552,0.5333,0.2442,0.1756,0.6111
10/19/2021,0.6517,0.6010,0.5800,1.2337,0.6294,0.4833,0.2779,0.2425,0.9333
10/20/2021,0.7100,0.6035,0.5608,1.0816,0.4738,0.5833,0.2415,0.1994,0.5000
10/21/2021,0.7333,0.6082,0.5300,0.9034,0.4615,0.4111,0.1876,0.2431,0.7167
10/22/2021,0.7783,0.5410,0.5758,0.7438,0.4165,0.6722,0.2031,0.1894,0.6333
10/23/2021,0.6567,0.5390,0.5392,1.2050,0.5596,0.4278,0.1599,0.1456,0.4500
10/24/2021,,,,,,,,,
10/25/2021,,,,,,,,,
10/26/2021,,,,,,,,,
10/27/2021,,,,,,,,,
10/28/2021,,,,,,,,,
10/29/2021,,,,,,,,,
10/30/2021,,,,,,,,,
10/31/2021,,,,,,,,,
11/1/2021,0.5433,0.5598,0.5325,1.2172,0.6121,0.5778,0.2079,0.2044,0.8222
11/2/2021,0.7200,0.4642,0.5617,1.2288,0.6188,1.1444,0.2458,0.2006,0.7889
11/3/2021,0.8817,0.4428,0.5425,0.7750,0.4602,0.5500,0.1869,0.2406,0.9556
11/4/2021,0.3883,0.5512,0.4733,0.6750,0.4037,0.6611,0.1596,0.2081,0.8389
11/5/2021,0.6100,0.5270,0.5067,0.7641,0.5921,1.2667,0.1411,0.2019,0.7944
11/6/2021,0.5383,0.5247,0.4342,0.9712,0.5906,0.9833,0.1755,0.1637,0.7333
11/7/2021,,,,,,,,,
11/8/2021,,,,,,,,,
11/9/2021,,,,,,,,,
11/10/2021,,,,,,,,,
11/11/2021,,,,,,,,,
11/12/2021,,,,,,,,,
11/13/2021,,,,,,,,,
11/14/2021,,,,,,,,,
11/15/2021,0.5917,0.5772,0.5425,1.3278,0.9956,0.5556,0.1526,0.1894,0.7722
11/16/2021,0.4750,0.5785,0.4892,1.0259,0.5604,0.4667,0.0791,0.1662,1.0389
11/17/2021,0.4250,0.5187,0.4733,0.9287,0.5060,0.5000,0.0845,0.2331,0.6444
11/18/2021,0.3233,0.5432,0.4883,0.8756,0.4915,0.4333,0.1551,0.1825,0.5722
11/19/2021,0.4383,0.5255,0.4533,1.0184,0.5373,0.4667,0.1044,0.2175,0.5333
11/20/2021,0.6067,0.6005,0.4733,1.0481,0.5688,0.4944,0.1310,0.2138,0.4167
11/21/2021,,,,,,,,,
11/22/2021,0.4367,0.5967,0.4942,0.8609,0.5098,0.5111,0.2701,0.3806,0.4889
11/23/2021,0.3200,0.5050,0.5158,0.8991,0.4842,0.6500,0.1944,0.3950,0.8000
11/24/2021,0.7517,0.5470,0.4717,0.9306,0.5413,0.8222,0.1515,0.3681,0.5722
11/25/2021,0.4800,0.5205,0.4683,1.0403,0.5519,0.7278,0.1609,0.2269,0.4778
11/26/2021,0.5417,0.4930,0.4508,1.2644,0.6579,0.5444,0.1371,0.1794,0.7833
11/27/2021,0.3867,0.5452,0.5650,1.3075,0.6777,0.8111,0.1381,0.1744,0.6222
11/28/2021,,,,,,,,,
11/29/2021,,,,,,,,,
11/30/2021,,,,,,,,,
12/1/2021,0.4900,0.4888,0.4117,0.9375,0.5812,0.4056,0.1360,0.1644,0.7778
12/2/2021,0.6067,0.4897,0.4625,0.8128,0.4556,0.6611,0.1441,0.2525,0.5722
12/3/2021,0.3783,0.5102,0.4150,0.9966,0.5452,0.6167,0.1409,0.1788,0.6944
12/4/2021,0.9017,0.5425,0.3675,1.0612,0.5665,0.4500,0.1364,0.2381,0.9056
12/5/2021,,,,,,,,,
12/6/2021,,,,,,,,,
12/7/2021,,,,,,,,,
12/8/2021,,,,,,,,,
12/9/2021,,,,,,,,,
12/10/2021,,,,,,,,,
12/11/2021,,,,,,,,,
12/12/2021,,,,,,,,,
12/13/2021,,,,,,,,,
12/14/2021,,,,,,,,,
12/15/2021,,,,,,,,,
12/16/2021,,,,,,,,,
12/17/2021,,,,,,,,,
12/18/2021,,,,,,,,,
12/19/2021,,,,,,,,,
12/20/2021,,,,,,,,,
12/21/2021,,,,,,,,,
12/22/2021,,,,,,,,,
12/23/2021,,,,,,,,,
12/24/2021,,,,,,,,,
12/25/2021,,,,,,,,,
12/26/2021,,,,,,,,,
12/27/2021,,,,,,,,,
12/28/2021,,,,,,,,,
12/29/2021,,,,,,,,,
12/30/2021,,,,,,,,,
12/31/2021,,,,,,,,,
1/1/2022,,,,,,,,,
1/2/2022,,,,,,,,,
1/3/2022,,,,,,,,,
1/4/2022,,,,,,,,,
1/5/2022,,,,,,,,,
1/6/2022,,,,,,,,,
1/7/2022,,,,,,,,,
1/8/2022,,,,,,,,,
1/9/2022,,,,,,,,,
1/10/2022,,,,,,,,,
1/11/2022,,,,,,,,,
1/12/2022,,,,,,,,,
1/13/2022,,,,,,,,,
1/14/2022,,,,,,,,,
1/15/2022,,,,,,,,,
1/16/2022,,,,,,,,,
1/17/2022,,,,,,,,,
1/18/2022,,,,,,,,,
1/19/2022,,,,,,,,,
1/20/2022,,,,,,,,,
1/21/2022,,,,,,,,,
1/22/2022,,,,,,,,,
1/23/2022,,,,,,,,,
1/24/2022,,,,,,,,,
1/25/2022,,,,,,,,,
1/26/2022,,,,,,,,,
1/27/2022,,,,,,,,,
1/28/2022,,,,,,,,,
1/29/2022,,,,,,,,,
1/30/2022,,,,,,,,,
1/31/2022,,,,,,,,,
2/1/2022,,,,,,,,,
2/2/2022,,,,,,,,,
2/3/2022,,,,,,,,,
2/4/2022,,,,,,,,,
2/5/2022,,,,,,,,,
2/6/2022,,,,,,,,,
2/7/2022,,,,,,,,,
2/8/2022,,,,,,,,,
2/9/2022,,,,,,,,,
2/10/2022,,,,,,,,,
2/11/2022,,,,,,,,,
2/12/2022,,,,,,,,,
2/13/2022,,,,,,,,,
2/14/2022,,,,,,,,,
2/15/2022,,,,,,,,,
2/16/2022,,,,,,,,,
2/17/2022,,,,,,,,,
2/18/2022,,,,,,,,,
2/19/2022,,,,,,,,,
2/20/2022,,,,,,,,,
2/21/2022,,,,,,,,,
2/22/2022,,,,,,,,,
2/23/2022,,,,,,,,,
2/24/2022,,,,,,,,,
2/25/2022,,,,,,,,,
2/26/2022,,,,,,,,,
2/27/2022,,,,,,,,,
2/28/2022,,,,,,,,,
3/1/2022,,,,,,,,,
3/2/2022,,,,,,,,,
3/3/2022,,,,,,,,,
3/4/2022,,,,,,,,,
3/5/2022,,,,,,,,,
3/6/2022,,,,,,,,,
3/7/2022,,,,,,,,,
3/8/2022,,,,,,,,,
3/9/2022,,,,,,,,,
3/10/2022,,,,,,,,,
3/11/2022,,,,,,,,,
3/12/2022,,,,,,,,,
3/13/2022,,,,,,,,,
3/14/2022,,,,,,,,,
3/15/2022,,,,,,,,,
3/16/2022,,,,,,,,,
3/17/2022,,,,,,,,,
3/18/2022,,,,,,,,,
3/19/2022,,,,,,,,,
3/20/2022,,,,,,,,,
3/21/2022,,,,,,,,,
3/22/2022,,,,,,,,,
3/23/2022,,,,,,,,,
3/24/2022,,,,,,,,,
3/25/2022,,,,,,,,,
3/26/2022,,,,,,,,,
3/27/2022,,,,,,,,,
3/28/2022,,,,,,,,,
3/29/2022,,,,,,,,,
3/30/2022,,,,,,,,,
3/31/2022,,,,,,,,,
4/1/2022,,,,,,,,,
4/2/2022,,,,,,,,,
4/3/2022,,,,,,,,,
4/4/2022,,,,,,,,,
4/5/2022,,,,,,,,,
4/6/2022,,,,,,,,,
4/7/2022,,,,,,,,,
4/8/2022,,,,,,,,,
4/9/2022,,,,,,,,,
4/10/2022,,,,,,,,,
4/11/2022,,,,,,,,,
4/12/2022,,,,,,,,,
4/13/2022,,,,,,,,,
4/14/2022,,,,,,,,,
4/15/2022,,,,,,,,,
4/16/2022,,,,,,,,,
4/17/2022,,,,,,,,,
4/18/2022,,,,,,,,,
4/19/2022,,,,,,,,,
4/20/2022,,,,,,,,,
4/21/2022,,,,,,,,,
4/22/2022,,,,,,,,,
4/23/2022,,,,,,,,,
4/24/2022,,,,,,,,,
4/25/2022,,,,,,,,,
4/26/2022,,,,,,,,,
4/27/2022,,,,,,,,,
4/28/2022,,,,,,,,,
4/29/2022,,,,,,,,,
4/30/2022,,,,,,,,,
5/1/2022,,,,,,,,,
5/2/2022,,,,,,,,,
5/3/2022,,,,,,,,,
5/4/2022,,,,,,,,,
5/5/2022,,,,,,,,,
5/6/2022,,,,,,,,,
5/7/2022,,,,,,,,,
5/8/2022,,,,,,,,,
5/9/2022,,,,,,,,,
5/10/2022,,,,,,,,,
5/11/2022,,,,,,,,,
5/12/2022,,,,,,,,,
5/13/2022,,,,,,,,,
5/14/2022,,,,,,,,,
5/15/2022,,,,,,,,,
5/16/2022,,,,,,,,,
5/17/2022,,,,,,,,,
5/18/2022,,,,,,,,,
5/19/2022,,,,,,,,,
5/20/2022,,,,,,,,,
5/21/2022,,,,,,,,,
5/22/2022,,,,,,,,,
5/23/2022,,,,,,,,,
5/24/2022,,,,,,,,,
5/25/2022,,,,,,,,,
5/26/2022,,,,,,,,,
5/27/2022,,,,,,,,,
5/28/2022,,,,,,,,,
5/29/2022,,,,,,,,,
5/30/2022,,,,,,,,,
5/31/2022,,,,,,,,,
6/1/2022,,,,,,,,,
6/2/2022,,,,,,,,,
6/3/2022,,,,,,,,,
6/4/2022,,,,,,,,,
6/5/2022,,,,,,,,,
6/6/2022,,,,,,,,,
6/7/2022,,,,,,,,,
6/8/2022,,,,,,,,,
6/9/2022,,,,,,,,,
6/10/2022,,,,,,,,,
6/11/2022,,,,,,,,,
6/12/2022,,,,,,,,,
6/13/2022,,,,,,,,,
6/14/2022,,,,,,,,,
6/15/2022,,,,,,,,,
6/16/2022,,,,,,,,,
6/17/2022,,,,,,,,,
6/18/2022,,,,,,,,,
6/19/2022,,,,,,,,,
6/20/2022,,,,,,,,,
6/21/2022,,,,,,,,,
6/22/2022,,,,,,,,,
6/23/2022,,,,,,,,,
6/24/2022,,,,,,,,,
6/25/2022,,,,,,,,,
6/26/2022,,,,,,,,,
6/27/2022,,,,,,,,,
6/28/2022,,,,,,,,,
6/29/2022,,,,,,,,,
6/30/2022,,,,,,,,,
7/1/2022,,,,,,,,,
7/2/2022,,,,,,,,,
7/3/2022,,,,,,,,,
7/4/2022,,,,,,,,,
7/5/2022,,,,,,,,,
7/6/2022,,,,,,,,,
7/7/2022,,,,,,,,,
7/8/2022,,,,,,,,,
7/9/2022,,,,,,,,,
7/10/2022,,,,,,,,,
7/11/2022,,,,,,,,,
7/12/2022,,,,,,,,,
7/13/2022,,,,,,,,,
7/14/2022,,,,,,,,,
7/15/2022,,,,,,,,,
7/16/2022,,,,,,,,,
7/17/2022,,,,,,,,,
7/18/2022,,,,,,,,,
7/19/2022,,,,,,,,,
7/20/2022,,,,,,,,,
7/21/2022,,,,,,,,,
7/22/2022,,,,,,,,,
7/23/2022,,,,,,,,,
7/24/2022,,,,,,,,,
7/25/2022,,,,,,,,,
7/26/2022,,,,,,,,,
7/27/2022,,,,,,,,,
7/28/2022,,,,,,,,,
7/29/2022,,,,,,,,,
7/30/2022,,,,,,,,,
7/31/2022,,,,,,,,,
8/1/2022,,,,,,,,,
8/2/2022,,,,,,,,,
8/3/2022,,,,,,,,,
8/4/2022,,,,,,,,,
8/5/2022,,,,,,,,,
8/6/2022,,,,,,,,,
8/7/2022,,,,,,,,,
8/8/2022,,,,,,,,,
8/9/2022,,,,,,,,,
8/10/2022,,,,,,,,,
8/11/2022,,,,,,,,,
8/12/2022,,,,,,,,,
8/13/2022,,,,,,,,,
8/14/2022,,,,,,,,,
8/15/2022,,,,,,,,,
8/16/2022,,,,,,,,,
8/17/2022,,,,,,,,,
8/18/2022,,,,,,,,,
8/19/2022,,,,,,,,,
8/20/2022,,,,,,,,,
8/21/2022,,,,,,,,,
8/22/2022,,,,,,,,,
8/23/2022,,,,,,,,,
8/24/2022,,,,,,,,,
8/25/2022,,,,,,,,,
8/26/2022,,,,,,,,,
8/27/2022,,,,,,,,,
8/28/2022,,,,,,,,,
8/29/2022,,,,,,,,,
8/30/2022,,,,,,,,,
8/31/2022,,,,,,,,,
9/1/2022,,,,,,,,,
9/2/2022,,,,,,,,,
9/3/2022,,,,,,,,,
9/4/2022,,,,,,,,,
9/5/2022,,,,,,,,,
9/6/2022,,,,,,,,,
9/7/2022,,,,,,,,,
9/8/2022,,,,,,,,,
9/9/2022,,,,,,,,,
9/10/2022,,,,,,,,,
9/11/2022,,,,,,,,,
9/12/2022,,,,,,,,,
9/13/2022,,,,,,,,,
9/14/2022,,,,,,,,,
9/15/2022,,,,,,,,,
9/16/2022,,,,,,,,,
9/17/2022,,,,,,,,,
9/18/2022,,,,,,,,,
9/19/2022,,,,,,,,,
9/20/2022,,,,,,,,,
9/21/2022,,,,,,,,,
9/22/2022,,,,,,,,,
9/23/2022,,,,,,,,,
9/24/2022,,,,,,,,,
9/25/2022,,,,,,,,,
9/26/2022,,,,,,,,,
9/27/2022,,,,,,,,,
9/28/2022,,,,,,,,,
9/29/2022,,,,,,,,,
9/30/2022,,,,,,,,,
10/1/2022,,,,,,,,,
10/2/2022,,,,,,,,,
10/3/2022,,,,,,,,,
10/4/2022,,,,,,,,,
10/5/2022,,,,,,,,,
10/6/2022,,,,,,,,,
10/7/2022,,,,,,,,,
10/8/2022,,,,,,,,,
10/9/2022,,,,,,,,,
10/10/2022,,,,,,,,,
10/11/2022,,,,,,,,,
10/12/2022,,,,,,,,,
